,E,I_sym,I_asym,ICU,Daily_infected,Reinfection,Sequela 1,Sequela 2,Sequela 3,Sequela 4,Sequela 5,Sequela 6
0,8,2,3,0,0,0,0,0,0,0,0,0
1,10,5,2,0,4,0,0,0,0,0,0,0
2,19,3,4,0,3,0,0,1,2,0,0,0
3,28,5,4,0,4,0,0,0,0,13,13,1
4,35,10,4,0,8,0,0,0,0,0,0,0
5,40,21,7,0,14,0,0,2,0,0,0,2
6,79,23,8,0,6,0,0,0,0,13,0,1
7,110,45,8,0,29,0,2,0,0,13,0,0
8,159,64,19,0,40,0,1,1,0,0,13,2
9,272,92,29,1,49,0,1,2,0,14,13,0
10,456,144,57,1,92,0,4,0,1,13,13,1
11,707,236,84,2,137,0,5,3,1,14,16,2
12,1107,345,138,6,206,0,0,1,2,14,14,2
13,1677,542,203,10,333,0,6,4,3,0,17,5
14,2370,847,329,15,550,0,5,5,3,18,14,6
15,3364,1270,474,18,739,0,6,10,11,23,23,9
16,4422,1905,676,20,1063,0,17,11,11,21,23,11
17,4651,2705,918,33,1411,0,26,19,16,32,28,20
18,5091,3461,1202,44,1548,0,36,24,24,37,35,25
19,5628,4167,1449,64,1650,0,48,43,44,56,55,44
20,6080,4894,1747,97,1822,1,66,73,74,86,86,74
21,5960,5618,2012,126,1954,0,106,81,81,93,94,82
22,6093,6225,2232,151,1908,0,152,112,112,123,124,112
23,5487,6760,2413,201,1989,0,163,121,122,134,134,122
24,5022,7075,2505,232,1775,1,227,160,161,173,173,161
25,4474,7226,2596,270,1617,0,276,196,193,208,207,195
26,4071,7264,2581,289,1400,1,342,231,232,244,244,232
27,3714,7145,2585,317,1326,1,376,268,266,281,281,269
28,3341,6994,2571,328,1219,0,416,290,291,294,303,291
29,2947,6782,2519,352,1125,0,455,361,361,370,373,361
30,2639,6563,2472,364,966,1,542,371,371,383,383,371
31,2327,6265,2360,386,854,2,580,388,387,401,400,388
32,2042,5927,2250,407,774,0,614,429,430,442,442,430
33,1785,5490,2108,404,667,2,689,502,503,514,515,502
34,1566,5152,1949,399,591,1,696,517,518,530,530,518
35,1356,4723,1800,386,513,2,753,527,528,540,540,528
36,1188,4404,1621,378,448,1,767,589,590,602,602,590
37,1010,4036,1514,367,405,1,850,591,591,603,603,592
38,864,3666,1374,352,325,0,894,575,575,588,588,576
39,716,3328,1277,332,282,0,887,637,638,650,650,638
40,628,2990,1153,318,222,0,908,627,628,640,640,628
41,525,2686,1039,297,206,1,938,690,690,701,702,690
42,446,2441,943,272,186,0,896,688,689,695,701,689
43,337,2204,846,263,153,0,936,694,695,705,707,695
44,252,1969,755,242,125,0,971,666,666,679,679,666
45,211,1726,669,224,76,0,1050,720,720,733,732,721
46,174,1499,605,215,76,1,1012,790,784,802,802,790
47,138,1323,522,189,55,1,1020,762,763,775,775,763
48,121,1179,467,178,39,2,1107,775,775,788,788,776
49,105,1066,420,155,40,0,1088,796,797,809,809,797
50,94,945,365,134,29,1,1080,752,753,765,765,753
51,78,837,329,129,31,1,1121,791,792,803,803,791
52,54,723,305,121,33,1,1132,761,761,773,773,762
53,55,616,268,107,11,1,1108,845,846,854,857,846
54,49,540,237,90,14,2,1088,824,825,837,837,825
55,37,469,209,77,17,1,1131,836,837,845,849,835
56,35,414,186,66,10,3,1072,803,802,816,816,804
57,32,356,162,62,14,0,1096,800,799,813,813,800
58,27,302,141,57,10,0,1129,840,840,850,853,840
59,27,267,119,51,8,1,1111,845,846,857,858,846
60,20,230,107,46,12,2,1118,795,795,808,808,796
61,17,208,87,41,6,0,1100,801,802,814,814,802
62,19,181,79,39,3,1,1144,884,882,896,896,884
63,23,155,66,37,4,1,1122,844,843,856,855,845
64,20,141,60,36,5,1,1127,823,824,836,836,824
65,22,121,53,29,4,0,1193,790,790,802,802,791
66,17,111,43,26,7,0,1116,824,823,833,830,824
67,20,93,39,24,2,3,1147,814,815,827,827,815
68,19,83,36,22,6,0,1211,820,820,831,832,821
69,23,77,34,18,2,0,1149,855,856,868,868,856
70,23,68,30,17,6,1,1169,842,843,855,855,843
71,20,57,25,17,4,1,1100,839,840,852,852,840
72,18,52,23,16,5,0,1138,805,804,815,817,805
73,16,51,23,13,3,1,1127,862,863,875,872,863
74,15,44,24,12,4,1,1135,807,807,818,818,806
75,14,40,19,11,2,1,1106,838,838,850,849,839
76,6,46,18,9,9,0,1134,848,849,860,861,849
77,9,41,19,7,1,2,1146,807,808,820,820,808
78,4,40,17,7,5,1,1115,838,839,851,851,839
79,7,32,13,7,1,1,1179,809,810,821,822,810
80,7,27,13,5,1,0,1121,822,823,834,834,821
81,5,24,13,4,3,1,1114,803,801,816,816,801
82,4,20,14,3,1,0,1168,781,781,792,794,782
83,3,19,13,4,2,1,1146,848,849,861,861,849
84,5,19,10,4,1,1,1129,793,792,806,806,794
85,8,12,10,4,2,2,1168,819,820,832,832,819
86,7,13,9,4,2,2,1167,856,856,867,868,857
87,5,15,6,4,3,0,1149,870,870,882,882,870
88,2,16,4,5,5,0,1183,794,795,807,807,795
89,4,11,4,5,0,0,1155,824,825,837,836,824
90,1,13,4,4,3,2,1100,778,778,790,790,778
91,2,9,4,4,0,1,1117,849,848,860,861,848
92,2,7,4,3,0,0,1155,811,812,823,824,812
93,2,7,4,3,0,2,1173,884,884,896,896,882
94,2,6,3,2,0,0,1162,828,829,841,839,829
95,1,6,4,2,1,2,1186,820,821,833,833,821
96,3,6,4,2,0,0,1099,807,808,819,819,807
97,3,4,3,2,1,1,1214,873,873,886,881,872
98,1,6,3,2,2,0,1192,895,894,906,907,896
99,1,5,3,2,0,1,1114,829,827,842,842,830
100,1,4,3,1,1,0,1191,890,891,901,901,891
101,2,3,2,1,0,0,1175,843,844,856,856,844
102,2,3,1,1,0,0,1112,819,817,832,832,820
103,2,3,1,1,0,1,1108,769,770,782,782,770
104,2,3,1,1,0,0,1160,842,841,855,855,843
105,0,3,2,1,2,0,1167,792,793,805,805,793
106,1,3,2,1,0,1,1115,832,833,843,845,833
107,1,3,2,1,0,0,1132,836,837,849,848,837
108,1,3,2,1,0,1,1044,832,833,844,844,832
109,1,3,1,1,0,0,1118,798,798,811,811,799
110,3,3,1,1,0,1,1109,817,818,830,830,818
111,4,3,1,1,0,0,1162,792,789,803,803,793
112,2,4,1,0,2,1,1196,838,839,851,851,839
113,2,3,1,0,0,2,1071,855,856,868,868,855
114,3,2,0,0,0,0,1120,831,832,844,844,832
115,2,3,0,0,1,2,1189,875,876,887,888,875
116,3,2,0,0,0,1,1162,871,872,884,884,872
117,2,2,1,0,1,0,1118,842,843,855,855,840
118,1,3,1,0,1,0,1135,838,838,844,850,838
119,1,2,1,0,0,0,1115,869,869,879,881,867
120,1,2,1,0,0,1,1135,831,832,844,842,832
121,1,2,0,0,0,0,1117,782,783,795,793,783
122,1,2,0,0,0,0,1134,844,844,857,856,844
123,1,1,0,0,0,1,1131,841,842,854,854,842
124,1,1,0,0,0,0,1167,801,802,814,814,801
125,1,0,0,0,0,0,1158,837,838,850,850,838
126,1,0,0,0,0,1,1135,845,845,858,858,844
127,1,0,0,0,0,0,1154,808,809,815,821,809
128,1,0,0,0,0,1,1115,822,822,833,835,822
129,1,0,0,0,0,2,1112,822,822,834,835,823
130,0,1,0,0,1,1,1134,853,854,863,866,854
131,0,1,0,0,0,0,1134,807,807,818,820,808
132,0,0,0,0,0,1,1144,822,823,834,834,823
133,0,0,0,0,0,2,1207,799,799,812,812,800
134,0,0,0,0,0,0,1119,769,770,781,782,769
135,0,0,0,0,0,0,1151,771,772,784,780,772
136,0,0,0,0,0,0,1117,853,854,865,865,854
137,0,0,0,0,0,0,1149,837,837,848,850,838
138,0,0,0,0,0,1,1104,805,806,816,817,806
139,0,0,0,0,0,0,1141,864,865,875,877,863
140,0,0,0,0,0,1,1127,838,839,851,851,839
141,0,0,0,0,0,1,1130,815,816,826,826,814
142,0,0,0,0,0,0,1177,825,825,837,838,825
143,0,0,0,0,0,0,1169,771,772,784,784,772
144,0,0,0,0,0,1,1131,801,802,814,814,802
145,0,0,0,0,0,0,1191,862,863,875,875,863
146,0,0,0,0,0,1,1109,823,824,836,836,824
147,0,0,0,0,0,2,1155,795,793,808,804,795
148,0,0,0,0,0,2,1133,816,816,828,828,816
149,0,0,0,0,0,0,1076,831,832,844,844,832
150,0,0,0,0,0,0,1118,855,853,864,867,856
151,0,0,0,0,0,1,1087,821,819,833,833,821
152,0,0,0,0,0,1,1150,859,859,871,871,860
153,0,0,0,0,0,1,1140,810,810,822,822,810
154,0,0,0,0,0,1,1118,843,837,856,856,844
155,0,0,0,0,0,0,1163,804,805,817,817,805
156,0,0,0,0,0,0,1140,789,789,802,802,790
157,0,0,0,0,0,2,1157,820,817,833,833,821
158,0,0,0,0,0,0,1150,846,846,856,859,846
159,0,0,0,0,0,0,1186,811,809,823,822,812
160,0,0,0,0,0,2,1179,862,861,873,871,862
161,0,0,0,0,0,0,1216,854,855,867,867,855
162,0,0,0,0,0,2,1141,865,865,878,876,866
163,0,0,0,0,0,2,1152,839,840,850,851,839
164,0,0,0,0,0,0,1133,804,802,816,816,805
165,0,0,0,0,0,1,1094,830,831,843,843,831
166,0,0,0,0,0,1,1120,859,860,872,871,860
167,0,0,0,0,0,1,1132,810,810,821,822,811
168,0,0,0,0,0,0,1138,843,844,856,856,844
169,0,0,0,0,0,2,1100,852,853,865,865,853
170,0,0,0,0,0,1,1109,799,799,809,812,800
171,0,0,0,0,0,1,1135,829,830,842,842,830
172,0,0,0,0,0,0,1171,866,867,879,879,867
173,0,0,0,0,0,3,1108,808,808,821,820,809
174,0,0,0,0,0,1,1250,799,800,812,812,800
175,0,0,0,0,0,1,1127,808,809,821,821,809
176,0,0,0,0,0,0,1218,814,813,822,827,815
177,0,0,0,0,0,0,1136,795,795,807,807,795
178,0,0,0,0,0,1,1156,846,845,859,859,847
179,0,0,0,0,0,0,1116,828,829,841,840,829
180,0,0,0,0,0,3,1140,796,796,809,809,797
181,0,0,0,0,0,1,1086,843,844,855,856,843
182,0,0,0,0,0,2,1147,833,833,845,846,834
183,0,0,0,0,0,2,1096,805,806,817,818,804
184,0,0,0,0,0,0,1108,829,830,841,842,830
185,0,0,0,0,0,1,1095,831,832,844,844,832
186,0,0,0,0,0,2,1076,797,798,809,810,797
187,0,0,0,0,0,1,1134,787,788,800,800,788
188,0,0,0,0,0,0,1105,810,808,821,820,809
189,0,0,0,0,0,0,1110,840,841,853,851,841
190,0,0,0,0,0,0,1177,819,816,831,831,820
191,0,0,0,0,0,0,1163,769,764,776,781,770
192,0,0,0,0,0,1,1130,873,874,886,886,872
193,0,0,0,0,0,1,1148,803,804,813,811,803
194,0,0,0,0,0,2,1112,872,873,884,885,872
195,0,0,0,0,0,1,1197,780,781,792,793,781
196,0,0,0,0,0,1,1155,808,808,820,820,809
197,0,0,0,0,0,4,1116,807,808,819,820,808
198,0,0,0,0,0,0,1204,819,816,832,831,820
199,0,0,0,0,0,0,1059,805,801,808,818,802
200,0,0,0,0,0,0,1175,809,810,822,822,810
201,0,0,0,0,0,1,1097,828,829,840,841,829
202,0,0,0,0,0,3,1137,839,840,852,851,840
203,0,0,0,0,0,1,1185,849,850,860,860,848
204,0,0,0,0,0,1,1130,817,817,829,829,817
205,0,0,0,0,0,0,1121,804,805,817,817,803
206,0,0,0,0,0,0,1159,815,814,827,828,816
207,0,0,0,0,0,1,1127,799,798,812,810,800
208,0,0,0,0,0,1,1103,801,802,814,814,802
209,0,0,0,0,0,0,1107,819,814,832,832,820
210,0,0,0,0,0,0,1142,813,814,826,825,814
211,0,0,0,0,0,1,1198,838,839,851,851,839
212,0,0,0,0,0,1,1090,829,829,841,842,829
213,0,0,0,0,0,0,1109,813,814,824,824,814
214,0,0,0,0,0,0,1112,832,831,845,845,833
215,0,0,0,0,0,2,1166,770,771,783,783,771
216,0,0,0,0,0,1,1161,871,872,883,883,870
217,0,0,0,0,0,1,1134,798,799,811,809,799
218,0,0,0,0,0,0,1181,798,799,809,811,799
219,0,0,0,0,0,0,1100,800,801,813,813,801
220,0,0,0,0,0,0,1165,842,843,855,855,843
221,0,0,0,0,0,1,1152,892,893,904,904,892
222,0,0,0,0,0,1,1143,828,829,841,838,829
223,0,0,0,0,0,0,1182,848,848,857,861,849
224,0,0,0,0,0,0,1187,843,842,856,856,844
225,0,0,0,0,0,1,1124,840,840,852,852,840
226,0,0,0,0,0,0,1143,849,847,861,861,850
227,0,0,0,0,0,0,1142,808,809,821,821,809
228,0,0,0,0,0,0,1150,821,820,832,832,820
229,0,0,0,0,0,0,1191,830,831,843,843,831
230,0,0,0,0,0,0,1163,859,859,871,872,858
231,0,0,0,0,0,1,1159,821,822,833,832,822
232,0,0,0,0,0,0,1107,862,863,874,875,863
233,0,0,0,0,0,1,1158,802,802,812,813,803
234,0,0,0,0,0,1,1128,806,807,819,819,807
235,0,0,0,0,0,0,1137,798,798,810,811,798
236,0,0,0,0,0,0,1115,824,825,837,837,825
237,0,0,0,0,0,1,1146,821,822,834,834,822
238,0,0,0,0,0,0,1166,787,788,800,800,788
239,0,0,0,0,0,0,1162,806,806,818,817,807
240,0,0,0,0,0,2,1160,781,782,794,794,782
241,0,0,0,0,0,1,1095,807,806,819,817,807
242,0,0,0,0,0,0,1176,785,786,797,797,783
243,0,0,0,0,0,1,1236,831,830,842,842,831
244,0,0,0,0,0,0,1123,863,864,876,875,864
245,0,0,0,0,0,0,1094,879,879,891,892,879
246,0,0,0,0,0,1,1093,814,812,827,824,812
247,0,0,0,0,0,0,1152,809,810,822,822,810
248,0,0,0,0,0,0,1154,789,790,802,802,790
249,0,0,0,0,0,1,1099,799,800,812,812,800
250,0,0,0,0,0,1,1191,777,778,790,790,778
251,0,0,0,0,0,0,1103,837,834,850,850,838
252,0,0,0,0,0,1,1085,790,790,802,803,790
253,0,0,0,0,0,1,1147,826,827,839,839,827
254,0,0,0,0,0,3,1101,797,798,809,809,798
255,0,0,0,0,0,0,1100,814,815,827,827,815
256,0,0,0,0,0,0,1133,898,899,911,908,896
257,0,0,0,0,0,0,1126,835,836,847,848,836
258,0,0,0,0,0,3,1191,772,773,785,785,773
259,0,0,0,0,0,1,1107,814,815,827,826,815
260,0,0,0,0,0,1,1114,808,809,821,821,809
261,0,0,0,0,0,0,1123,850,850,862,863,851
262,0,0,0,0,0,0,1128,833,832,844,846,831
263,0,0,0,0,0,2,1150,858,859,871,871,859
264,0,0,0,0,0,1,1166,844,845,857,857,845
265,0,0,0,0,0,1,1185,794,795,807,807,791
266,0,0,0,0,0,0,1164,821,820,833,832,821
267,0,0,0,0,0,2,1127,764,764,777,776,764
268,0,0,0,0,0,1,1169,795,795,808,807,796
269,0,0,0,0,0,0,1118,841,841,853,854,841
270,0,0,0,0,0,1,1206,819,817,832,831,820
271,0,0,0,0,0,1,1138,846,846,859,858,846
272,0,0,0,0,0,0,1123,844,845,857,851,845
273,0,0,0,0,0,0,1113,813,813,825,825,814
274,0,0,0,0,0,0,1181,791,791,803,804,792
275,0,0,0,0,0,1,1160,813,814,826,826,814
276,0,0,0,0,0,0,1197,853,851,865,865,854
277,0,0,0,0,0,1,1171,787,786,800,800,788
278,0,0,0,0,0,0,1147,881,880,893,891,879
279,0,0,0,0,0,0,1142,798,799,811,811,799
280,0,0,0,0,0,0,1134,857,856,868,869,857
281,0,0,0,0,0,1,1116,873,874,886,886,874
282,0,0,0,0,0,0,1137,829,830,841,842,830
283,0,0,0,0,0,2,1144,810,810,823,822,810
284,0,0,0,0,0,0,1124,865,864,878,878,866
285,0,0,0,0,0,1,1128,784,783,797,797,785
286,0,0,0,0,0,2,1152,781,782,794,794,782
287,0,0,0,0,0,0,1150,817,818,830,830,818
288,0,0,0,0,0,0,1135,829,829,837,841,829
289,0,0,0,0,0,1,1141,836,835,849,849,837
290,0,0,0,0,0,1,1171,803,804,815,816,804
291,0,0,0,0,0,0,1077,819,820,832,832,820
292,0,0,0,0,0,1,1123,821,819,833,832,821
293,0,0,0,0,0,0,1104,801,802,811,813,802
294,0,0,0,0,0,3,1123,873,874,886,885,874
295,0,0,0,0,0,0,1110,831,831,844,844,831
296,0,0,0,0,0,2,1142,806,803,815,817,803
297,0,0,0,0,0,0,1165,824,824,837,837,825
298,0,0,0,0,0,0,1129,848,847,861,859,847
299,0,0,0,0,0,2,1148,792,793,805,805,793
300,0,0,0,0,0,0,1210,804,805,816,816,805
301,0,0,0,0,0,1,1186,828,829,841,841,829
302,0,0,0,0,0,2,1197,818,819,831,828,819
303,0,0,0,0,0,1,1129,810,810,822,823,811
304,0,0,0,0,0,1,1125,829,830,841,841,830
305,0,0,0,0,0,1,1122,840,841,853,853,841
306,0,0,0,0,0,0,1183,822,823,835,835,823
307,0,0,0,0,0,2,1075,826,827,839,838,827
308,0,0,0,0,0,1,1138,795,796,807,807,796
309,0,0,0,0,0,0,1164,826,826,839,839,827
310,0,0,0,0,0,2,1110,789,790,802,801,790
311,0,0,0,0,0,1,1190,815,814,828,826,814
312,0,0,0,0,0,1,1148,786,784,799,797,785
313,0,0,0,0,0,0,1196,850,851,862,863,851
314,0,0,0,0,0,1,1176,836,837,849,849,837
315,0,0,0,0,0,0,1186,790,790,802,803,791
316,0,0,0,0,0,0,1133,827,826,840,839,828
317,0,0,0,0,0,0,1181,847,847,860,859,847
318,0,0,0,0,0,1,1132,795,793,806,808,796
319,0,0,0,0,0,0,1118,838,839,849,851,839
320,0,0,0,0,0,0,1143,827,827,840,840,827
321,0,0,0,0,0,0,1196,788,788,801,800,788
322,0,0,0,0,0,0,1190,877,877,889,889,878
323,0,0,0,0,0,0,1158,813,812,826,826,814
324,0,0,0,0,0,2,1168,826,827,839,839,827
325,0,0,0,0,0,1,1171,777,778,789,788,777
326,0,0,0,0,0,1,1123,846,846,858,857,846
327,0,0,0,0,0,0,1127,863,863,875,876,863
328,0,0,0,0,0,2,1166,804,805,817,817,805
329,0,0,0,0,0,0,1073,798,799,811,811,799
330,0,0,0,0,0,1,1172,876,877,889,889,877
331,0,0,0,0,0,1,1106,835,836,848,848,836
332,0,0,0,0,0,0,1127,837,838,850,850,835
333,0,0,0,0,0,2,1078,817,818,830,830,818
334,0,0,0,0,0,2,1073,805,806,817,818,806
335,0,0,0,0,0,0,1103,828,828,839,839,828
336,0,0,0,0,0,0,1173,788,789,801,801,789
337,0,0,0,0,0,2,1090,820,821,833,832,821
338,0,0,0,0,0,0,1213,835,836,848,848,836
339,0,0,0,0,0,1,1178,815,816,823,828,815
340,0,0,0,0,0,1,1055,821,822,833,834,822
341,0,0,0,0,0,0,1170,787,787,799,800,788
342,0,0,0,0,0,0,1101,785,786,798,798,786
343,0,0,0,0,0,2,1133,818,814,829,829,818
344,0,0,0,0,0,2,1108,823,819,835,835,822
345,0,0,0,0,0,0,1126,800,797,813,811,799
346,0,0,0,0,0,0,1178,858,858,871,871,859
347,0,0,0,0,0,0,1137,859,860,870,872,858
348,0,0,0,0,0,0,1079,789,788,802,802,789
349,0,0,0,0,0,0,1179,850,851,861,863,851
350,0,0,0,0,0,0,1197,817,818,830,830,818
351,0,0,0,0,0,1,1156,883,879,892,896,884
352,0,0,0,0,0,0,1171,862,863,873,875,862
353,0,0,0,0,0,0,1153,838,839,851,851,839
354,0,0,0,0,0,0,1125,834,834,847,842,834
355,0,0,0,0,0,0,1126,851,852,864,864,852
356,0,0,0,0,0,2,1133,784,785,795,797,785
357,0,0,0,0,0,1,1118,826,825,839,839,827
358,0,0,0,0,0,0,1193,800,799,811,811,801
359,0,0,0,0,0,2,1116,832,832,844,845,832
360,0,0,0,0,0,1,1124,779,780,791,791,777
361,0,0,0,0,0,1,1142,823,824,834,836,821
362,0,0,0,0,0,1,1163,888,889,894,901,889
363,0,0,0,0,0,1,1089,826,827,839,839,827
364,0,0,0,0,0,1,1137,818,818,830,830,819
